UserId,Skills,YearsOfExperience,EnglishLevel
636175,"wordpress, html5, branding, css3, after effects, social media, marketing, adobe illustrator, adobe indesign, ux, sketch, digital marketing, image manipulation, design thinking, ilustrator, art direction, logo design, branding & identity, digital design, digital illustration, photography, creative strategy, facebook marketing, advertising, adobe xd, typography, video editing, layout, experience design, creative direction, vector illustration, photoshop",9,3
648151,"sql, scrum, python, c++, hardware, testing, postgresql, software development, software engineering, subversion, docker, ansible, bash script, jenkins, devops, unix, openstack, kvm, virtualization, agile methodologies, Big Data, hadoop, continuous integration, open source, storage, cloud computing, perl, operating systems, performance and tuning, linux kernel, test automation, troubleshooting, linux servers administration, scripting, puppet, kubernetes, linux, unix shell scripting, php, java, git",16,3
645654,"tdd, sql, ruby on rails, scrum, javascript, bootstrap, postgresql, node.js, mongodb, scala, play framework, agile, docker, kanban, agile methodologies, rest api, data integration - enterprise, vue.js, mysql, etl, nosql, rabbit mq, kafka, electron.js, jquery, aws, ruby",6,0
675029,"sql, sql server, scrum, javascript, wordpress, laravel, zend framework, html5, bootstrap, postgresql, hibernate, web development, css3, crm, yii, xml, visual basic, apache, web services, software development, subversion, jenkins, databases, agile methodologies, rest api, nginx, composer and npm, team leadership, my sql, drupal, joomla, test-driven development (tdd), opencart, yarn, web applications, ajax, linux, database administration, System Administration, php, jquery, git, aws",18,3
668883,"sql, javascript, html5, visual basic, c#, redes, php, java",9,0
640824,"ruby on rails, node.js, react.js, go lang",4,0
656031,"teaching, php",18,0
677064,"android, branding, google trends, adobe illustrator, wireframe, prototype, microsoft powerpoint, mcafee drive encryption, estimation for sale proposals, adobe flash, 2d animation, advertising, usability testing, archlinux, telecommunication, bemcss, cisco certified networking associate, balsamiq mockups, cisco asa, delphi for ios, healthcare, 3d builder, training & mentoring",12,0
641936,"javascript, html5, bootstrap, jpa, node.js, less, jenkins, ux, react.js, spring boot, my sql, continuous integration, express.js, webpack, mochajs, nosql databases, sonarqube, es6, redmine, liquibase, freemarker, git flow, java, jquery, git",16,0
647114,"ruby on rails, wordpress, laravel, bootstrap, digital, less / sass, prototype, react.js, documentation, coding and modularization, bemcss, redux, database acces, jquery",3,4
680692,"javascript, node.js, react.js, php, react native",1,3
666609,"javascript, html5, ux, react.js, vue.js, php, aws",2,3
642723,"android, javascript, html5, swift, css3, yii, google analytics, my sql, sqlite, facebook graph api, google play services, angular, php",8,0
676395,"python, docker, rest api, django, kubernetes",6,2
666796,"sql, scrum, javascript, spring, uml, postgresql, jsf, hibernate, spring batch, devops, oracle db, linux, eclipse, java, aws",9,0
673758,"android, sql, javascript, english, html, postgresql, node.js, react.js, rest api, typescript, express.js, mobile development, communication, digital ocean, redux, es6, sequelize, full stack, strong communication skills, linux, mobile application development, android studio, java, git, aws, react native, experience working for a startup company, css",3,3
681834,"android, spring, jboss eap/wildfly and jboss as, bootstrap, json, postgresql, jsf, jsp, hibernate, digital, scala, junit, apache, docker, jenkins, 3d studio max html5, oracle db, Big Data, subversion (tortoisesvn), spring boot, oracle application-plsql, hadoop, computer engineer, ariba cloud integration, db2, cvs, sonar, exchange server multi-tenant, ibm websphere, spark, spark-sql, sdlc audit, bea weblogic, erwin, bemcss, axis2, nfs, apache tomcat, oracle soa suite, apache kafka, kafka, hive, healthcare, kubernetes, agile and kanban process, computer maintenance, apache maven, ajax, database acces, cooperative, apache spark, eclipse, jquery, .net",18,3
624390,"sql, spring, uml, ejb, pl/sql, design patterns, tomcat, web services, maven, sun certified java programmer, docker, jenkins, devops, jee, spring boot, itil foundation certified, pmp, sonarqube, scrum master certified, linux institute professional certified, application designer, application developer, cobit foundation certified, requirements engineer, java",19,0
659472,"autocad, computer engineer, b2b, teaching, it operations, contracts analysis, computer maintenance, credit recovery, piping, plumbing engineer",18,0
647106,"azure, javascript, mongodb, design patterns, visual studio, web api, jira, sql server - intermediate, highcharts, entity framework, c#, google maps api, linq, bootstrap templates, ajax, jquery, git, .net",9,3
650989,"ruby on rails, javascript, c, english, docker, react.js, c#, jenkins - basic, php, java, .net, ruby",5,3
680287,"javascript, spring, jsf, hibernate, css3, spring mvc, j2ee, spring boot, jdbc, jax-rs, jax-ws, jsp and servlets, java, jquery, git",3,2
652834,"sql, wordpress, html5, css3, excel, data analysis, r programming, data science, data mining, tableau, machine learning, sql server management studio, data visualisation, power bi, eda, photoshop, predicting future trends, regression, classification, clustering",2,0
642474,"scrum, wordpress, mvc, postgresql, css3, delphi, seo, github, ionic framework, vagrant, my sql, teamwork, mobile applications, fast learning, self-motivated, proactive, php, jquery",14,0
652639,"sql, c, c++, c for microcontroller, electronic, hardware design, testing, wireless, tcp/ip, embedded devices, matlab, electronics engineering, bitcoin, blockchain technologies, iot, embedded software, firmware development, time-management and team work skills., biometrics, linux",22,3
645820,"sql, scrum, uml, firebird, xml, visual basic, analysis, asp, svn, jira, oracle db, agile methodologies, sharepoint, sql and oracle pl/sql developer, visio, rtc, axure, ms project, communication, clear case, sybase, scrum master, business analysis, product management, quality center, enterprise architecture, business process, salesforce.com, requirement gathering, clear quest, rational requisitepro",20,3
671081,"sql, ruby on rails, javascript, digital, social media, selenium, online advertising, digital media, new media, advertising, marketing communications, cobol, blogging, ajax, photoshop, java",8,0
641663,"html5, bootstrap, gulp, my sql, c#, jquery",4,0
664186,"network security, information system security audit, vulnerability management, security assessment and testing, information security, vulnerability assessment, threat analysis",9,3
671781,"autocad, ability to meet deadlines.",9,0
639701,"laravel, mvc, swift, ios, objective-c, ionic framework, react.js, rest api, my sql, typescript, sqlite, angular, php, jquery, git",10,0
659844,"sql, javascript, html5, adobe fireworks cs6, css3, facebook ads, digital marketing, responsive web design, databases, my sql, wordpress,  php,joomla,magneto,bootstrap, photoshop, relational database, angular, php, jquery",6,0
668485,"sql, c, pl/sql, mainframe cobol, informatica power center, sap bi/bo",4,0
667444,"erp, programming, abap, sap implementation",3,3
655457,"node.js, react.js, c#, angular, aws, .net",12,1
662886,"tdd, javascript, postgresql, node.js, php, mysql",10,0
647490,"javascript, hibernate, soap, digital, spring mvc, 3d studio max html5, subversion (tortoisesvn), ariba cloud integration, mind mapping, bemcss, android api, apache tomcat, fujitsu eternus storage, database acces, php",6,0
664215,"elixir, sql server, javascript, mongodb, docker, phoenix framework, c#",5,0
674905,"sql, c++, yii, cordova, scala, angular, .net",7,0
669574,"sql, sql server, testing, soap, windows, jira, agile methodologies, quality assurance, regression testing, bugzilla, manual testing, functional testing, requirements analysis, java",10,3
651978,"tdd, ruby on rails, python, network security, unix, Big Data, data science, hadoop, security and risk management, machine learning, security+, spark, xp programming, backend development, ci/cd automation, aws",9,0
678776,"android, arduino, prototype, qa director certified, architecture, educational instructor, delphi for ios, training & mentoring",6,3
670335,"javascript, python, spring, english, html5, postgresql, iso 27001, iso 27002, docker, devops, team leadership, my sql, front end, security controls, security assessment and testing, communication, startups, scrum master, owasp, secure coding, security+, ceh, pentest, cyber security, database modeling, español, requirements analysis, linux, git flow, backend development, angular, php, java, git, aws",11,3
651619,"english, after effects, word, excel, ilustrator, spanish, premiere pro cc, photoshop",7,0
636661,"javascript, mvc, html5, css3, codeigniter, yii, adobe illustrator, web design responsive, ui, user experience, user interface, front end, photoshop, angular, jquery",4,4
666439,"javascript, html5, postgresql, web development, css3, node.js, mongodb, react.js, digital marketing, my sql, php",4,0
668145,"scrum, javascript, html5, web development, node.js, seo, less / sass, gulp/grunt, actionscript 3, react.js, front end, accessibility, jstl, communication, stylus, webpack, require.js, motion design, mongoose, es6, cms, hybris, diagramming, flash animation, ajax, jira - basic, git flow, responsive development, php, jquery, git",14,3
676530,"sql, python, testing, jira, alm, selenium, cucumber, test automation",7,0
680139,"leadership, social marketing, strategic planning, design user experience, project management",12,0
641769,"javascript, python, c++, c#, java",7,3
646632,"ruby on rails, javascript, python, html5, css3, ionic framework, angular, .net",6,4
681155,"sql, python, html5, css3, github, data analysis, r programming, Big Data, artificial intelligence, etl, machine learning, matlab, git, pytorch",7,3
669328,"sql server, javascript, html5, web development, css3, node.js, mongodb, github, sass, apache, react.js, user experience, nginx, es6, ajax, php, jquery, git",6,0
651837,"excel, autocad 2d, office 365, project 2013",11,0
643861,"sql, sql server, javascript, html5, jsf, web development, maven, tomcat server, sql and oracle pl/sql developer, entity framework, ssis, jsp and servlets, eclipse, java, jquery, .net",8,3
